season,player_id,player,country_esake,games,minutes_per_game,estimated_total_minutes,is_greek,classification_method,exclude_data_contamination,source_url,team_id,esake_roster_team_id,team,standing,team_games,lower_half
2024-25,EBD85CCA,ΧΙΛ Αχμέντ,ΗΠΑ,8,18.53,148.24,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=4820C134&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ DOMINO'S,9,22,True
2024-25,899F2E06,ΧΟΛ Λάνγκστον,ΗΠΑ,18,19.77,355.86,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=4820C134&idseason=00000001,B742845D,1120377507,ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ,5,22,False
2024-25,34FF7118,ΧΟΡΧΛΕΡ Νόα,ΗΠΑ,21,23.32,489.72,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=4820C134&idseason=00000001,B742845D,1120377507,ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ,5,22,False
2024-25,520B5851,ΧΟΤΖ Ντιμόϊ,ΒΡΕΤΑΝΙΚΟΙ ΠΑΡΘΕΝΟΙ ΝΗΣΟΙ,19,18.08,343.52,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=4820C134&idseason=00000001,00000005,00000005,ΑΡΗΣ,8,22,True
2024-25,E6717D3E,ΧΟΥΓΚΑΖ Ρόμπερτ,ΕΛΛΑΔΑ,1,1.57,1.57,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=4820C134&idseason=00000001,00000003,00000003,ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL,7,22,True
2024-25,948D3EC2,ΧΡΗΣΤΙΔΗΣ Βασίλης,ΕΛΛΑΔΑ,17,9.84,167.28,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=4820C134&idseason=00000001,B742845D,1120377507,ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ,5,22,False
2024-25,000006BD,ΧΡΥΣΙΚΟΠΟΥΛΟΣ Λίνος,ΕΛΛΑΔΑ,18,11.96,215.28,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=4820C134&idseason=00000001,2A25C696,607118742,ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA,4,22,False
2025-26,F8A288FB,ΑΒΔΑΛΑΣ Νεοκλής,ΕΛΛΑΔΑ,0,0.0,0.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,2,24,False
2025-26,9FFCB24C,ΑΚΙΝ Νταν,ΜΕΓΑΛΗ ΒΡΕΤΑΝΙΑ,24,23.01,552.24,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,8,24,True
2025-26,EA0234B1,ΑΛΕΝ Τίμοθι Ζευς,ΗΠΑ,13,23.56,306.28,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000C,00000012,ΠΑΟΚ,3,24,False
2025-26,558B338D,ΑΜΠΕΡΚΡΟΜΠΙ Ράιλι,ΙΡΛΑΝΔΙΑ,12,22.9,274.8,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ Betsson,6,24,False
2025-26,DF30F505,ΑΝΤΕΤΟΚΟΥΝΜΠΟ Άλεξ - Εμέκα,ΕΛΛΑΔΑ,1,1.98,1.98,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000005,00000005,ΑΡΗΣ,5,24,False
2025-26,0CB6EC08,ΑΝΤΕΤΟΚΟΥΝΜΠΟ Κώστας,ΕΛΛΑΔΑ,19,15.42,292.98,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000005,00000005,ΑΡΗΣ,5,24,False
2025-26,B111BBC9,ΑΝΤΖΟΥΣΙΤΣ Ντανίλο,ΣΕΡΒΙΑ,15,22.49,337.35,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000005,00000005,ΑΡΗΣ,5,24,False
2025-26,AE01432F,ΑΠΛΜΠΙ Ταϊρί,ΗΠΑ,24,29.98,719.52,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,BB4B460F,1052694769,ΜΥΚΟΝΟΣ Betsson BC,7,24,False
2025-26,F68045AF,ΑΠΣΟΝ Ντεβόντε,ΗΠΑ,8,22.45,179.6,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,B742845D,1120377507,ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ,11,24,True
2025-26,90ECEF25,ΑΡΜΣ Αντόνις,ΗΠΑ,13,17.53,227.89,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000010,00000016,ΑΕΚ,4,24,False
2025-26,6BC4B84C,ΑΡΣΕΝΟΠΟΥΛΟΣ Νίκος,ΕΛΛΑΔΑ,13,2.92,37.96,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000010,00000016,ΑΕΚ,4,24,False
2025-26,F9A1A4A7,ΑΣΗΜΕΝΙΟΣ Αθανάσιος,ΕΛΛΑΔΑ,2,1.64,3.28,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ Betsson,6,24,False
2025-26,698E6BD5,ΑΣΩΝΙΤΗΣ Ευάγγελος,ΕΛΛΑΔΑ,0,0.0,0.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ Betsson,6,24,False
2025-26,6A0C83E7,ΒΑΝ-ΤΟΥΜΠΕΡΓΚΕΝ Τζέικ,ΗΠΑ,23,25.25,580.75,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ Betsson,6,24,False
2025-26,75636AC2,ΒΑΝΔΩΡΟΣ Γρηγόρης,ΕΛΛΑΔΑ,0,0.0,0.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000010,00000016,ΑΕΚ,4,24,False
2025-26,BF205CBC,ΒΑΣΙΛΕΙΑΔΗΣ Παύλος,ΕΛΛΑΔΑ,0,0.0,0.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,2,24,False
2025-26,00000069,ΒΕΖΕΝΚΟΦ Αλέξανδρος,ΚΥΠΡΟΣ,19,22.5,427.5,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000002,00000002,ΟΛΥΜΠΙΑΚΟΣ,1,24,False
2025-26,D3EB9D82,ΒΛΑΧΟΣ - ΤΣΟΠΕΛΑΣ Αθανάσιος,ΕΛΛΑΔΑ,0,0.0,0.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000011,00000017,ΗΡΑΚΛΗΣ,9,24,True
2025-26,00000738,ΓΕΡΟΜΙΧΑΛΟΣ Πέτρος,ΕΛΛΑΔΑ,21,10.41,218.61,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,BB4B460F,1052694769,ΜΥΚΟΝΟΣ Betsson BC,7,24,False
2025-26,FB80350A,ΓΕΩΡΓΟΠΟΥΛΟΣ Ευάγγελος,ΕΛΛΑΔΑ,0,0.0,0.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000010,00000016,ΑΕΚ,4,24,False
2025-26,0000009B,ΓΙΑΝΚΟΒΙΤΣ Βλαδίμηρος,ΕΛΛΑΔΑ,18,14.0,252.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ Betsson,6,24,False
2025-26,7E5D147D,ΓΙΑΝΝΙΚΟΣ Μάριος,ΕΛΛΑΔΑ,4,1.29,5.16,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000011,00000017,ΗΡΑΚΛΗΣ,9,24,True
2025-26,000000A4,ΓΙΑΝΝΟΠΟΥΛΟΣ Χάρης,ΕΛΛΑΔΑ,11,11.25,123.75,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000F,00000015,ΜΑΡΟΥΣΙ,12,24,True
2025-26,6B0BDE16,ΓΙΟΥΡΤΣΕΒΕΝ Ομέρ,ΤΟΥΡΚΙΑ,10,16.88,168.8,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,2,24,False
2025-26,139F0EBB,ΓΚΑΛΒΑΝΙΝΙ Γκάμπριελ,ΒΡΑΖΙΛΙΑ,24,23.72,569.28,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,8,24,True
2025-26,B9B644CD,ΓΚΑΜΠΛ ΤΖΟΥΝΙΟΡ Καρλ Γουίλιαμ,ΗΠΑ,9,13.5,121.5,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,BB4B460F,1052694769,ΜΥΚΟΝΟΣ Betsson BC,7,24,False
2025-26,F2C4F5E2,ΓΚΑΟΥΝΤΛΟΚ Άντριου,ΗΠΑ,7,26.83,187.81,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,8,24,True
2025-26,CC57C559,ΓΚΙΚΑΣ Νίκος,ΕΛΛΑΔΑ,22,12.19,268.18,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000003,00000003,ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL,13,24,True
2025-26,E223062A,ΓΚΙΟΥΖΕΛΗΣ Γιώργος,ΕΛΛΑΔΑ,10,7.58,75.8,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000005,00000005,ΑΡΗΣ,5,24,False
2025-26,230354E1,ΓΚΟΥΜΑΣ Άγγελος,ΕΛΛΑΔΑ,0,0.0,0.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,2A25C696,607118742,ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA,10,24,True
2025-26,FFF395A0,ΓΚΟΥΝΤΓΟΥΙΝ Τσέβεζ,ΗΠΑ,14,14.87,208.18,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,8,24,True
2025-26,ED0E5902,ΓΚΡΑΝΤ Ντεβόν,ΗΠΑ,8,24.96,199.68,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,2A25C696,607118742,ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA,10,24,True
2025-26,7D3E4D77,ΓΚΡΑΝΤ Τζέριαν,ΗΠΑ,20,19.48,389.6,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,2,24,False
2025-26,FD013EDA,ΓΚΡΕΙ ΡαϊΚουάν,ΗΠΑ,22,29.19,642.18,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000010,00000016,ΑΕΚ,4,24,False
2025-26,645F5095,ΓΚΡΕΊ Ρομπ,ΗΠΑ,16,30.45,487.2,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,2A25C696,607118742,ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA,10,24,True
2025-26,DC12D2F3,ΓΚΡΙΓΚΟΝΙΣ Μάριους,ΛΙΘΟΥΑΝΙΑ,6,22.84,137.04,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,2,24,False
2025-26,E02706AA,ΓΟΝΤΙΚΑΣ Κωνσταντίνος,ΕΛΛΑΔΑ,17,10.32,175.44,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000003,00000003,ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL,13,24,True
2025-26,6C630C6A,ΓΟΥΟΚΑΠ Τόμας,ΕΛΛΑΔΑ,16,19.01,304.16,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000002,00000002,ΟΛΥΜΠΙΑΚΟΣ,1,24,False
2025-26,6E2AFDA4,ΓΟΥΟΚΕΡ Τζόρνταν,ΗΠΑ,6,26.94,161.64,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000F,00000015,ΜΑΡΟΥΣΙ,12,24,True
2025-26,84E128EB,ΓΟΥΟΛ Τάιλερ,ΗΠΑ,4,16.01,64.04,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000003,00000003,ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL,13,24,True
2025-26,88A8B311,ΓΟΥΟΤΣΟΝ Νέιτ,ΗΠΑ,24,24.62,590.88,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000003,00000003,ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL,13,24,True
2025-26,647ACEAC,ΔΙΠΛΑΡΟΣ Νίκος,ΕΛΛΑΔΑ,23,20.24,465.52,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,B742845D,1120377507,ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ,11,24,True
2025-26,B95E26C9,ΔΙΠΛΑΡΟΣ Ορέστης,ΕΛΛΑΔΑ,0,0.0,0.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,2A25C696,607118742,ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA,10,24,True
2025-26,E2C7A697,ΕΒΑΝΣ Κίναν,ΗΠΑ,1,19.33,19.33,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000002,00000002,ΟΛΥΜΠΙΑΚΟΣ,1,24,False
2025-26,0BBCFBD3,ΕΒΑΝΣ Τζέρεμι,ΗΠΑ,6,20.52,123.12,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,BB4B460F,1052694769,ΜΥΚΟΝΟΣ Betsson BC,7,24,False
2025-26,4DC85096,ΕΛΙΣ Ελ,ΗΠΑ,14,22.72,318.08,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,B742845D,1120377507,ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ,11,24,True
2025-26,4CA651BC,ΕΝΤΛΕΡ ΝΤΕΪΒΙΣ Τζάστιν Πάρκερ,ΗΠΑ,17,22.31,379.27,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000011,00000017,ΗΡΑΚΛΗΣ,9,24,True
2025-26,CCD3ABD1,ΕΡΜΕΙΔΗΣ Δημήτρης,ΕΛΛΑΔΑ,11,3.92,43.12,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,BB4B460F,1052694769,ΜΥΚΟΝΟΣ Betsson BC,7,24,False
2025-26,4A30A4F1,ΕΡΝΑΝΓΚΟΜΕΘ Χουάντσο,ΙΣΠΑΝΙΑ,17,23.61,401.37,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,2,24,False
2025-26,FB52E38E,ΕΣΤΡΑΔΑ Άαρον,ΗΠΑ,9,18.92,170.28,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,B742845D,1120377507,ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ,11,24,True
2025-26,00000140,ΖΑΡΑΣ Θοδωρής,ΕΛΛΑΔΑ,13,3.48,45.24,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000C,00000012,ΠΑΟΚ,3,24,False
2025-26,5EC4DF10,ΖΕΥΓΑΡΑΣ Θωμάς,ΕΛΛΑΔΑ,5,1.72,8.6,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,B742845D,1120377507,ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ,11,24,True
2025-26,786D1826,ΘΩΜΑΚΟΣ Αλέξανδρος,ΕΛΛΑΔΑ,5,6.25,31.25,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ Betsson,6,24,False
2025-26,77C8FCA5,ΙΑΤΡΙΔΗΣ Κωνσταντίνος,ΕΛΛΑΔΑ,10,5.11,51.1,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000C,00000012,ΠΑΟΚ,3,24,False
2025-26,F972EF29,ΙΝΟΧ Στήβεν,ΗΠΑ,11,20.98,230.78,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000005,00000005,ΑΡΗΣ,5,24,False
2025-26,5FF950F2,ΙΟΡΔΑΝΟΥ Χρήστος,ΕΛΛΑΔΑ,4,6.53,26.12,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000F,00000015,ΜΑΡΟΥΣΙ,12,24,True
2025-26,1A1AA377,ΙΤΟΥΝΑΣ Τζον,ΕΛΛΑΔΑ,22,10.15,223.3,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ Betsson,6,24,False
2025-26,0E4A65B2,ΙΩΑΝΝΟΥ Βασίλης,ΕΛΛΑΔΑ,0,0.0,0.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000010,00000016,ΑΕΚ,4,24,False
2025-26,00000167,ΚΑΒΒΑΔΑΣ Βασίλης,ΕΛΛΑΔΑ,21,8.18,171.78,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,BB4B460F,1052694769,ΜΥΚΟΝΟΣ Betsson BC,7,24,False
2025-26,128F4556,ΚΑΖΑΜΙΑΣ Βασίλης,ΕΛΛΑΔΑ,4,2.71,10.84,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000005,00000005,ΑΡΗΣ,5,24,False
2025-26,16AE30FC,ΚΑΚΛΑΜΑΝΑΚΗΣ Δημήτρης,ΕΛΛΑΔΑ,23,20.74,477.02,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ Betsson,6,24,False
2025-26,CAA8D9F2,ΚΑΛΑΪΤΖΑΚΗΣ Αλέξανδρος,ΕΛΛΑΔΑ,14,4.32,60.48,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,8,24,True
2025-26,B9778770,ΚΑΛΑΪΤΖΑΚΗΣ Γιώργος,ΕΛΛΑΔΑ,24,15.3,367.2,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000F,00000015,ΜΑΡΟΥΣΙ,12,24,True
2025-26,9E3DB04D,ΚΑΛΑΪΤΖΑΚΗΣ Παναγιώτης,ΕΛΛΑΔΑ,22,13.29,292.38,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,2,24,False
2025-26,3F8AE0E4,ΚΑΜΑΡΙΑΝΟΣ Νικόλαος,ΕΛΛΑΔΑ,14,7.45,104.3,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,8,24,True
2025-26,5099E231,ΚΑΜΠΕΡΙΔΗΣ Γιώργος,ΕΛΛΑΔΑ,24,19.89,477.36,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,B742845D,1120377507,ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ,11,24,True
2025-26,2BD65881,ΚΑΜΠΟΥΡΙΔΗΣ Κωνσταντίνος,ΕΛΛΑΔΑ,17,8.2,139.4,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000011,00000017,ΗΡΑΚΛΗΣ,9,24,True
2025-26,63F9CEF0,ΚΑΝΑΝΤΙ Ντέβιν,ΗΠΑ,20,26.79,535.8,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,BB4B460F,1052694769,ΜΥΚΟΝΟΣ Betsson BC,7,24,False
2025-26,93419A43,ΚΑΠΕΤΑΚΗΣ Ευδόξιος,ΕΛΛΑΔΑ,6,4.07,24.42,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,2A25C696,607118742,ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA,10,24,True
2025-26,8B8BBCE3,ΚΑΠΙΡΕΛΗΣ Δημήτριος,ΕΛΛΑΔΑ,1,0.4,0.4,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ Betsson,6,24,False
2025-26,9B0B82A0,ΚΑΡΑΓΙΑΝΝΙΔΗΣ Αντώνης,ΕΛΛΑΔΑ,18,19.0,342.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,2A25C696,607118742,ΠΡΟΜΗΘΕΑΣ ΠΑΤΡΑΣ ΒΙΚΟΣ COLA,10,24,True
2025-26,A1D217D1,ΚΑΡΑΚΩΣΤΑΣ Γιάννης,ΕΛΛΑΔΑ,13,9.73,126.49,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000F,00000015,ΜΑΡΟΥΣΙ,12,24,True
2025-26,B91AE9D3,ΚΑΡΑΜΠΕΛΑΣ Ζώης,ΕΛΛΑΔΑ,23,13.34,306.82,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,8,24,True
2025-26,8E76E4FF,ΚΑΡΙΟΥΣ Γουίλιαμ Γκλεν,ΗΠΑ,12,22.56,270.72,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ Betsson,6,24,False
2025-26,61009549,ΚΑΡΝΤΕΝΑΣ Αλβάρο,ΙΣΠΑΝΙΑ,24,26.42,634.08,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ Betsson,6,24,False
2025-26,301D1D59,ΚΑΡΡΑΣ Ιάσων,ΕΛΛΑΔΑ,0,0.0,0.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,2,24,False
2025-26,000001AD,ΚΑΣΕΛΑΚΗΣ Λεωνίδας,ΕΛΛΑΔΑ,24,22.54,540.96,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,B742845D,1120377507,ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ,11,24,True
2025-26,000001BC,ΚΑΤΣΙΒΕΛΗΣ Δημήτρης,ΕΛΛΑΔΑ,18,19.2,345.6,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=44B80BEB&idseason=00000001,00000010,00000016,ΑΕΚ,4,24,False
